m-Y         US            JAPAN
Dec-01	0.00876	-0.017232
Jan-02	-0.01459	-0.058432
Feb-02	-0.01928	0.043501
Mar-02	0.03761	0.050802
Apr-02	-0.06063	0.020629
May-02	-0.00737	0.035207
Jun-02	-0.07124	-0.084992
Jul-02	-0.07795	-0.058112
Aug-02	0.00657	-0.024051
Sep-02	-0.10868	-0.018309
Oct-02	0.08802	-0.063843
Nov-02	0.05886	0.035412
Dec-02	-0.0588	-0.055046
Jan-03	-0.0262	-0.026145
Feb-03	-0.015	-0.00268
Mar-03	0.0097	-0.031223
Apr-03	0.0824	0.010871
May-03	0.0527	0.051751
Jun-03	0.0128	0.078776
Jul-03	0.0176	0.03984
Aug-03	0.0195	0.066869
Sep-03	-0.0106	0.020243
Oct-03	0.0566	0.024132
Nov-03	0.0088	-0.041741
Dec-03	0.05244	0.044418
Jan-04	0.0184	0.003695
Feb-04	0.0139	0.033633
Mar-04	-0.0151	0.094813
Apr-04	-0.0157	0.006014
May-04	0.0137	-0.039007
Jun-04	0.0194	0.044311
Jul-04	-0.0331	-0.042253
Aug-04	0.004	-0.008373
Sep-04	0.0108	-0.020622
Oct-04	0.0153	-0.015121
Nov-04	0.0405	0.012392
Dec-04	0.034	0.046874
Jan-05	-0.02437	-0.003007
Feb-05	0.021	0.027548
Mar-05	-0.01771	0.009979
Apr-05	-0.01897	-0.044194
May-05	0.03182	0.012824
Jun-05	0.00142	0.029799
Jul-05	0.0372	0.023631
Aug-05	-0.00912	0.055168
Sep-05	0.0081	0.115192
Oct-05	-0.01667	0.022982
Nov-05	0.03782	0.06336
Dec-05	0.000348	0.074528
